theta_0,theta_1,distances,
0.00269341, 0.0293262, 97.7342, 
0.0021292, 0.16161, 186.637, 
0.000686008, 0.0696686, 271.569, 
0.00108682, 0.192194, 305.954, 
0.000957967, 0.0541564, 164.904, 
0.0015276, 0.00944981, 195.267, 
0.000319942, 0.100006, 317.007, 
0.000782645, 0.107741, 289.75, 
0.000456712, 0.032278, 249.74, 
0.00166408, 0.0237901, 106.006, 
0.00136148, 0.0982161, 193.408, 
0.0018014, 0.0105502, 181.926, 
0.0025771, 0.00628188, 235.515, 
0.000253066, 0.106169, 319.938, 
0.000855952, 0.108555, 290.924, 
0.000773087, 0.122541, 304.668, 
0.00181154, 0.0387446, 72.176, 
0.000113276, 0.087618, 323.621, 
0.000860264, 0.0387061, 143.613, 
0.0018922, 0.155165, 214.3, 
0.00242111, 0.0520074, 68.4681, 
0.000557485, 0.157544, 319.334, 
0.000984167, 0.0589916, 163.999, 
0.00129616, 0.141781, 264.486, 
0.000564849, 0.187643, 317.815, 
0.00221427, 0.105388, 58.1237, 
0.0021666, 0.148605, 144.642, 
0.000441031, 0.121173, 314.999, 
0.00198524, 0.114578, 105.967, 
0.00168722, 0.0100529, 187.653, 
0.00113849, 0.0583946, 129.293, 
0.0015443, 0.188936, 275.206, 
0.000941362, 0.133394, 299.725, 
0.00196496, 0.165053, 216.97, 
0.000139398, 0.0898153, 323.079, 
0.000900566, 0.0551538, 172.218, 
0.000375458, 0.137482, 319.656, 
0.00246291, 0.159026, 132.265, 
0.0019654, 0.149443, 172.564, 
0.00076005, 0.134438, 302.366, 
0.00246571, 0.0413804, 79.455, 
0.00172261, 0.0131374, 158.899, 
0.00248405, 0.122711, 60.4682, 
0.00096782, 0.144025, 292.844, 
0.00144677, 0.0270103, 99.2651, 
0.000405986, 0.132062, 317.234, 
0.000850136, 0.189375, 310.266, 
0.00184646, 0.190019, 255.955, 
0.0022035, 0.0997344, 57.5226, 
0.00177159, 0.131044, 176.462, 
0.00127315, 0.0887677, 184.546, 
0.000644214, 0.180203, 315.567, 
0.000700923, 0.17656, 313.307, 
0.00275583, 0.152638, 84.2397, 
0.00160385, 0.0176224, 130.067, 
0.00125881, 0.146232, 280.974, 
0.000342369, 0.111247, 319.442, 
0.00229806, 0.0776528, 45.5768, 
0.000869269, 0.0902501, 264.067, 
0.00290988, 0.186085, 129.303, 
0.00256259, 0.144524, 83.9758, 
0.000408215, 0.057821, 299.124, 
0.00256893, 0.0437722, 80.8188, 
0.00297566, 0.0656407, 77.7553, 
0.00184053, 0.0998844, 96.8076, 
0.00157241, 0.193628, 281.336, 
0.00100583, 0.11344, 275.04, 
0.00073938, 0.0437717, 190.004, 
0.00192481, 0.0437812, 66.0347, 
0.000666383, 0.15671, 312.272, 
0.00108014, 0.194399, 304.119, 
0.00141809, 0.0221319, 115.192, 
0.00195163, 0.119361, 113.975, 
0.00122064, 0.0463794, 82.8632, 
0.00209381, 0.137506, 144.497, 
0.00104439, 0.0545981, 129.026, 
0.000229157, 0.0665823, 315.833, 
0.00182956, 0.197638, 260.57, 
0.00108651, 0.0898702, 214.707, 
0.00258079, 0.19393, 165.484, 
0.00211579, 0.167578, 214.375, 
0.00177211, 0.00547831, 247.001, 
0.00239313, 0.18015, 176.01, 
0.0018961, 0.0262553, 97.5701, 
0.00164662, 0.101315, 124.767, 
0.00112437, 0.0811283, 192.229, 
0.00246815, 0.135351, 89.2737, 
0.0027675, 0.172666, 115.057, 
0.000666826, 0.0251294, 171.963, 
0.00252851, 0.0674077, 60.4167, 
0.000273202, 0.112901, 318.715, 
0.00293487, 0.0121855, 170.269, 
0.0009765, 0.0554329, 152.251, 
0.000552897, 0.117118, 311.696, 
0.000849657, 0.163902, 306.278, 
0.000897456, 0.0529055, 169.834, 
0.00209485, 0.0971558, 60.7356, 
0.000129692, 0.0702337, 323.182, 
0.0008279, 0.199981, 313.647, 
0.00221456, 0.111911, 64.6108, 
0.000757368, 0.192241, 313.834, 
0.002838, 0.0981888, 55.1511, 
0.00187778, 0.0175179, 129.887, 
0.00143917, 0.0650054, 72.0952, 
0.00205037, 0.0572097, 52.286, 
0.00235052, 0.140857, 116.402, 
0.000594498, 0.15022, 312.417, 
0.00160735, 0.167968, 267.805, 
0.00204633, 0.0557385, 58.2831, 
0.00149568, 0.104719, 169.936, 
0.00238844, 0.147179, 120.199, 
0.00190705, 0.0274189, 94.7398, 
0.00208646, 0.0587187, 55.5116, 
0.00202846, 0.154035, 187.573, 
0.00193424, 0.131968, 166.693, 
0.00257599, 0.0825487, 52.0824, 
0.00155168, 0.171689, 267.088, 
0.00177412, 0.0608205, 53.9428, 
0.00132735, 0.145784, 270.869, 
0.00041965, 0.121755, 317.471, 
0.000884851, 0.0398507, 147.727, 
0.00205153, 0.0787732, 36.9424, 
0.00226533, 0.158421, 160.441, 
0.00247786, 0.0490681, 74.1799, 
0.00197539, 0.015755, 139.77, 
0.00232002, 0.0484742, 69.9653, 
0.0025866, 0.102696, 46.1333, 
0.000144935, 0.102006, 322.876, 
0.00217567, 0.0209758, 114.34, 
0.00100611, 0.00803311, 218.523, 
0.00231965, 0.102773, 45.7475, 
0.000539568, 0.0865304, 301.377, 
0.00274058, 0.0103575, 185.214, 
0.000774725, 0.0719618, 257.059, 
0.00107423, 0.0764426, 198.569, 
0.00262288, 0.0096558, 194.107, 
0.00279096, 0.010746, 182.725, 
0.00284994, 0.0476917, 82.6816, 
0.0012379, 0.128326, 255.018, 
0.00221719, 0.0273453, 96.2181, 
0.00260616, 0.143317, 68.8001, 
0.000755058, 0.101588, 290, 
0.00197792, 0.0713124, 41.4995, 
0.00232869, 0.0703407, 52.2421, 
0.000323799, 0.0510081, 305.042, 
0.000763981, 0.116212, 294.781, 
0.00120019, 0.0705594, 162.289, 
0.00116961, 0.0272361, 106.426, 
0.00282612, 0.072806, 67.8957, 
0.00241757, 0.17442, 166.095, 
0.000974156, 0.020267, 140.796, 
8.08634e-05, 0.159724, 325.229, 
0.00197498, 0.138716, 168.472, 
0.00180598, 0.119105, 134.689, 
0.000237249, 0.169924, 322.935, 
0.00107863, 0.0201179, 137.603, 
0.00252315, 0.174939, 148.914, 
0.000918489, 0.0185233, 148.747, 
0.00076692, 0.10821, 290.197, 
0.00123115, 0.00506434, 257.757, 
0.00138672, 0.109401, 203.914, 
0.00117168, 0.184385, 299.177, 
0.00101127, 0.157726, 298.183, 
0.000586662, 0.0934902, 301.953, 
0.000703285, 0.16991, 313.748, 
0.00215407, 0.00592711, 243.425, 
0.00212116, 0.179605, 213.97, 
0.00166003, 0.0123484, 166.177, 
0.000682321, 0.115084, 305.24, 
0.00165234, 0.123111, 176.693, 
0.000897961, 0.106324, 284.567, 
0.00253028, 0.164053, 143.74, 
0.00065916, 0.115986, 301.614, 
0.00132175, 0.0546073, 90.9492, 
0.00183697, 0.0440244, 66.3365, 
0.00148288, 0.137319, 242.292, 
0.00210505, 0.174123, 212.172, 
0.00145304, 0.0151614, 147.655, 
0.000515962, 0.150292, 316.485, 
0.00215437, 0.199646, 236.319, 
0.00072111, 0.16189, 311.723, 
0.00178822, 0.0213204, 114.212, 
0.00133094, 0.111329, 220.545, 
0.000724424, 0.142693, 309.051, 
0.00283666, 0.140851, 66.4959, 
0.000549597, 0.064224, 289.158, 
0.00221688, 0.0353184, 82.1326, 
0.000304633, 0.112275, 318.84, 
0.00249914, 0.15532, 119.205, 
0.000344643, 0.182358, 321.849, 
0.00181499, 0.061768, 50.1942, 
0.00282629, 0.100964, 49.7926, 
0.00117187, 0.1378, 278.614, 
0.000585795, 0.101289, 307.453, 
0.00190134, 0.0746875, 42.8762, 
0.000978531, 0.151677, 298.999, 
0.00270337, 0.0608232, 71.5429, 
0.00272509, 0.0915947, 60.313, 
0.0015129, 0.0675994, 77.2552, 
0.000120323, 0.0766106, 323.557, 
0.00245302, 0.0761442, 53.3533, 
0.00185886, 0.0241754, 103.178, 
0.000924635, 0.0411081, 140.168, 
0.00206786, 0.0451606, 67.3404, 
0.00186311, 0.0355899, 77.9448, 
0.00132554, 0.150847, 280.208, 
0.00136767, 0.194535, 295.933, 
0.000408886, 0.184757, 321.421, 
0.00123565, 0.0232197, 115.145, 
0.00199654, 0.0489076, 62.5065, 
0.00132699, 0.121531, 243.75, 
0.0023621, 0.0137409, 154.921, 
0.000306272, 0.124884, 321.301, 
0.00182481, 0.126326, 171.825, 
0.00067635, 0.199291, 315.79, 
0.00289605, 0.191179, 155.507, 
0.000812056, 0.194152, 313.701, 
0.00164968, 0.0272075, 94.9893, 
0.00222904, 0.13305, 128.83, 
0.00238708, 0.131888, 84.3731, 
0.00222883, 0.0958646, 47.0121, 
0.000193514, 0.163289, 324.3, 
0.00279564, 0.143428, 74.3861, 
0.000493164, 0.0817395, 305.782, 
0.000180924, 0.0235969, 311.348, 
0.00058951, 0.192372, 316.386, 
0.0015163, 0.0103529, 185.563, 
0.000329654, 0.163913, 321.013, 
0.000555777, 0.0173724, 199.404, 
0.00114206, 0.140275, 282.838, 
0.00110564, 0.150441, 291.972, 
0.00257453, 0.114872, 42.7106, 
0.000387745, 0.084778, 311.417, 
0.00167845, 0.0247288, 103.303, 
0.00130234, 0.182217, 293.442, 
0.00278419, 0.0218334, 117.749, 
0.00125005, 0.0224361, 119.418, 
0.00138648, 0.169625, 286.509, 
0.000273836, 0.160034, 322.772, 
0.00121583, 0.0148989, 154.437, 
0.000809247, 0.121564, 296.416, 
0.000976206, 0.134708, 284.778, 
0.00280758, 0.115512, 48.1295, 
0.000221458, 0.186767, 323.896, 
0.00187001, 0.153716, 211.194, 
0.00261704, 0.129252, 62.1152, 
0.00086918, 0.0384263, 142.298, 
0.00139494, 0.0904094, 159.929, 
0.00292652, 0.061016, 78.8787, 
0.00046218, 0.147663, 318.517, 
0.00274743, 0.0966517, 53.5299, 
0.00110001, 0.0517324, 120.858, 
0.00245734, 0.0325912, 90.7043, 
0.00204409, 0.0504533, 61.0065, 
0.00197305, 0.165367, 210.617, 
0.00181638, 0.0759368, 54.3585, 
0.0018962, 0.161882, 212.247, 
0.00209938, 0.183096, 216.345, 
0.00107535, 0.010661, 190.169, 
0.00109646, 0.0358852, 99.2591, 
0.00095771, 0.195529, 311.131, 
0.00273928, 0.0966227, 52.9085, 
0.000635417, 0.121869, 309.288, 
0.00269416, 0.17921, 144.515, 
0.00084518, 0.163188, 307.091, 
0.00292671, 0.0598542, 77.7875, 
0.00113679, 0.16594, 298.578, 
0.00148849, 0.0100385, 188.739, 
0.000651791, 0.0814561, 284.874, 
0.00188854, 0.16177, 219.533, 
0.000692258, 0.144313, 312.882, 
0.00174453, 0.148163, 220.057, 
0.00278227, 0.102959, 48.1376, 
0.00188856, 0.0981916, 87.9192, 
0.00220306, 0.118231, 88.6104, 
0.00194998, 0.0936007, 53.5752, 
0.00144876, 0.0251607, 104.284, 
0.00208638, 0.124004, 94.4757, 
0.00173299, 0.19992, 276.277, 
0.00183653, 0.0907489, 75.327, 
0.00235257, 0.190201, 202.211, 
0.00170768, 0.155872, 223.169, 
0.000729312, 0.0356045, 174.408, 
0.00211048, 0.0253241, 102.189, 
0.00127297, 0.130501, 259.827, 
0.00279931, 0.104245, 49.2266, 
0.00272632, 0.0955903, 48.8742, 
0.00282625, 0.0182482, 134.113, 
0.00134899, 0.1488, 263.918, 
0.000467439, 0.128786, 317.463, 
0.00169052, 0.0792172, 62.8276, 
0.000908586, 0.046648, 150.864, 
0.00175616, 0.0926683, 81.5535, 
0.0021848, 0.0630093, 55.0538, 
0.00248519, 0.181787, 172.16, 
5.77967e-05, 0.0637213, 325.272, 
0.000880223, 0.0690078, 223.994, 
0.00146097, 0.046785, 68.9159, 
0.00215635, 0.0843449, 39.967, 
0.00125254, 0.155957, 281.547, 
0.000780794, 0.182588, 312.411, 
0.000274639, 0.0702731, 316.363, 
0.00296172, 0.0259862, 108.491, 
0.000970836, 0.15848, 298.847, 
0.00182033, 0.037558, 75.8789, 
0.00257174, 0.159779, 119.931, 
0.00244841, 0.146475, 98.872, 
0.000296857, 0.026133, 288.855, 
0.000888246, 0.0299281, 133.066, 
0.00230477, 0.0350137, 83.2575, 
0.00155508, 0.0795335, 84.6046, 
0.000127029, 0.0217461, 314.844, 
0.00238433, 0.0828505, 52.6458, 
0.00223118, 0.0239669, 105.902, 
0.00194916, 0.194118, 257.301, 
0.00122396, 0.0887166, 189.468, 
0.00189841, 0.0241488, 103.159, 
0.00167204, 0.12935, 187.548, 
0.00189865, 0.0765474, 44.3718, 
0.00252288, 0.0563343, 68.4632, 
0.00226593, 0.0510774, 64.7942, 
0.00197189, 0.0344, 80.9552, 
0.00219333, 0.0672441, 49.834, 
0.00113946, 0.0357826, 96.4469, 
0.00267445, 0.072772, 61.7189, 
0.000339686, 0.107383, 316.765, 
0.000307469, 0.0797473, 315.145, 
0.000286685, 0.124964, 320.291, 
0.00158035, 0.158309, 259.748, 
0.000744014, 0.195528, 315.514, 
0.00166439, 0.0093683, 196.381, 
0.00110539, 0.0163797, 150.067, 
0.00244632, 0.16341, 137.855, 
0.000474192, 0.0607088, 292.308, 
0.00260825, 0.120857, 53.5465, 
0.00214194, 0.0612354, 56.6817, 
0.00134711, 0.0128279, 166.126, 
0.00289948, 0.0994197, 56.7755, 
0.00294848, 0.0914965, 61.7527, 
0.00209178, 0.0181865, 127.708, 
0.00175181, 0.165238, 243.402, 
0.00166605, 0.0987906, 120.649, 
0.00214898, 0.0811363, 40.7527, 
0.00288715, 0.180263, 112.509, 
0.00202982, 0.070461, 43.9098, 
0.00106158, 0.123031, 274.281, 
0.00251021, 0.156545, 140.453, 
0.00206628, 0.175503, 228.477, 
0.00217059, 0.0109494, 176.764, 
0.00107776, 0.137426, 285.635, 
0.00201466, 0.0174965, 131.86, 
0.00296968, 0.0174764, 138.409, 
0.00255982, 0.100483, 43.1358, 
0.00181671, 0.137365, 177.383, 
0.0020594, 0.141314, 150.107, 
0.000480569, 0.17584, 319.861, 
0.00132764, 0.14598, 264.256, 
0.00109543, 0.0972015, 230.139, 
0.00187707, 0.064174, 46.0979, 
0.00151961, 0.174627, 275.875, 
0.00224769, 0.0358636, 82.1435, 
0.00231957, 0.112748, 68.8909, 
0.00249917, 0.199301, 195.581, 
0.00293598, 0.108732, 52.8552, 
0.00156387, 0.159073, 258.752, 
0.000634103, 0.154695, 311.812, 
0.00191563, 0.108728, 89.9379, 
0.000146056, 0.0618384, 321.448, 
0.000254908, 0.174846, 323.087, 
0.00129727, 0.142631, 265.533, 
0.00243183, 0.0914535, 44.6997, 
0.000708117, 0.127178, 306.537, 
0.00100947, 0.0661385, 174.576, 
0.00289881, 0.0436652, 88.4064, 
0.00151588, 0.139894, 237.186, 
0.00295056, 0.142287, 55.5959, 
0.00197618, 0.163303, 208.944, 
0.00125993, 0.142955, 280.338, 
0.00278188, 0.0942469, 51.1307, 
0.000955947, 0.178904, 310.207, 
0.00235132, 0.0861846, 50.5861, 
0.00178471, 0.018526, 125.983, 
0.00213841, 0.124056, 96.1127, 
0.000432559, 0.156707, 319.168, 
0.00100144, 0.015558, 157.52, 
0.00282639, 0.0415928, 86.46, 
0.000236037, 0.051585, 314.603, 
0.00208329, 0.168881, 210.158, 
0.00257568, 0.0332393, 90.9651, 
0.00183287, 0.173563, 234.603, 
0.00126199, 0.0441178, 91.6925, 
0.00176174, 0.147369, 215.544, 
0.000448685, 0.11658, 316.012, 
0.000767168, 0.173217, 311.967, 
0.00290999, 0.0620891, 77.1361, 
0.00164449, 0.150468, 237.334, 
0.00168194, 0.16178, 236.479, 
0.00120979, 0.16674, 295.146, 
0.00272892, 0.0458542, 81.7908, 
0.00162044, 0.0830515, 82.16, 
0.00246896, 0.190906, 186.92, 
0.00150383, 0.106384, 187.267, 
0.000224234, 0.0427598, 311.815, 
0.0014839, 0.105181, 178.756, 
0.00107111, 0.0846294, 219.322, 
0.00294597, 0.19085, 129.192, 
0.00225434, 0.0487508, 69.0713, 
0.000915252, 0.0904545, 266.303, 
0.00174066, 0.14733, 221.855, 
0.000601083, 0.0561809, 267.464, 
0.001012, 0.03624, 109.669, 
0.00298694, 0.0532384, 82.1586, 
0.000784138, 0.0545787, 213.968, 
0.00292335, 0.0238299, 114.31, 
0.00212794, 0.199013, 236.918, 
0.000687789, 0.145338, 310.593, 
0.000437104, 0.0988855, 313.177, 
0.00129838, 0.139236, 256.621, 
0.00231, 0.0627544, 56.6129, 
0.00260809, 0.0171029, 136.783, 
0.00163575, 0.119053, 178.394, 
0.00257737, 0.128941, 70.4582, 
0.000396409, 0.164295, 321.598, 
0.00139323, 0.0165423, 139.459, 
0.000205228, 0.157291, 323.364, 
0.00263148, 0.088992, 55.8318, 
0.00205625, 0.111338, 72.1007, 
0.000765285, 0.128096, 302.579, 
0.000732224, 0.127167, 303.683, 
0.00165517, 0.0589398, 54.4921, 
0.00127246, 0.0587208, 104.243, 
0.000509095, 0.0397436, 254.538, 
0.000533904, 0.160803, 317.559, 
0.00264819, 0.0865706, 52.4964, 
0.000730352, 0.120245, 304.726, 
0.0027853, 0.109858, 51.0743, 
0.00106954, 0.11955, 271.81, 
0.000725968, 0.0172863, 172.199, 
0.00223531, 0.036509, 80.43, 
0.0023172, 0.153181, 137.624, 
0.00188353, 0.0919109, 60.0273, 
0.002758, 0.167288, 116.913, 
0.000964454, 0.00532823, 254.479, 
0.00265596, 0.0283904, 100.617, 
0.00065255, 0.0549157, 248.454, 
0.0005574, 0.152609, 315.155, 
0.000866837, 0.0195063, 153.566, 
0.00219569, 0.193897, 224.215, 
0.00174526, 0.0829161, 63.9446, 
0.00214907, 0.125235, 99.5121, 
0.0014638, 0.0832758, 127.847, 
0.000503935, 0.187029, 318.688, 
0.00294937, 0.0785084, 70.0184, 
0.00140563, 0.0550597, 74.3778, 
0.00163712, 0.0285863, 92.4466, 
0.00059554, 0.10363, 300.996, 
0.00273951, 0.0274666, 101.83, 
0.00113899, 0.0880552, 203.541, 
0.000885491, 0.154076, 303.122, 
0.00200288, 0.118128, 114.054, 
0.00127752, 0.034982, 90.527, 
0.00293458, 0.126664, 58.5049, 
0.00200742, 0.147983, 184.74, 
0.001341, 0.0568471, 74.0567, 
0.00270855, 0.166477, 104.907, 
0.000990677, 0.126016, 286.087, 
0.00137837, 0.167608, 275.557, 
0.00253443, 0.100231, 44.668, 
0.000847977, 0.0620399, 217.359, 
7.00642e-05, 0.189437, 325.184, 
0.000778095, 0.169381, 310.727, 
0.000967449, 0.0455536, 135.956, 
0.000854097, 0.150605, 302.693, 
0.00263956, 0.181576, 138.77, 
0.00139141, 0.165312, 278.501, 
0.000420708, 0.0139877, 238.811, 
0.00153079, 0.157004, 256.821, 
0.00256524, 0.101386, 43.1633, 
0.000546852, 0.0501396, 260.497, 
0.000236751, 0.197529, 323.475, 
0.00123702, 0.172003, 295.077, 
0.00186824, 0.0837428, 59.6762, 
0.00283505, 0.0344196, 93.1807, 
0.00261056, 0.0631357, 66.1942, 
0.0011694, 0.172721, 296.68, 
0.00284382, 0.163897, 92.265, 
0.000550057, 0.137066, 315.729, 
0.00123624, 0.0522138, 92.5787, 
0.00237237, 0.11692, 64.6548, 
0.00250413, 0.0937165, 50.6565, 
0.000435469, 0.0765259, 305.405, 
0.00236595, 0.127524, 84.2793, 
0.00155348, 0.0114417, 174.782, 
0.00225614, 0.0588869, 57.9042, 
0.000928839, 0.18077, 308.494, 
0.000878838, 0.0162703, 161.041, 
0.00215826, 0.0923008, 45.873, 
0.000181584, 0.152521, 323.706, 
0.00135528, 0.108103, 214.447, 
0.00130926, 0.162927, 282.209, 
0.0012459, 0.0123903, 172.238, 
0.00144302, 0.124702, 221.915, 
0.000885046, 0.0344582, 131.096, 
0.000659459, 0.169358, 313.639, 
0.00174259, 0.0457846, 64.6443, 
0.000209656, 0.0265076, 304.797, 
0.00235532, 0.0204213, 117.326, 
0.00188593, 0.115428, 121.793, 
0.00269612, 0.0325702, 93.3531, 
0.000787437, 0.183151, 314.905, 
0.000227115, 0.0775353, 319.412, 
0.00194392, 0.147877, 195.463, 
0.0015934, 0.0405132, 72.2467, 
0.0018463, 0.0642988, 48.9583, 
0.000511244, 0.0838769, 300.936, 
0.00146392, 0.173596, 278.623, 
0.00146049, 0.0992979, 151.616, 
0.00260285, 0.0477263, 77.7033, 
0.000637889, 0.0620638, 270.493, 
0.000190502, 0.0134308, 302.645, 
0.00106434, 0.101607, 249.233, 
0.00113711, 0.153997, 284.536, 
0.00277426, 0.123298, 54.254, 
0.00243027, 0.1668, 161.732, 
0.000927274, 0.0925058, 253.928, 
0.000693512, 0.167777, 313.271, 
0.00267209, 0.130994, 57.549, 
0.00249888, 0.0582567, 69.6634, 
0.0011471, 0.0175732, 140.426, 
0.00151511, 0.0427001, 71.2741, 
0.00134219, 0.0425281, 77.6686, 
0.00209993, 0.0700525, 44.7445, 
0.000310187, 0.0997335, 318.431, 
0.00144515, 0.197522, 294.735, 
0.00196855, 0.165165, 214.325, 
0.00251792, 0.176508, 160.505, 
0.000238452, 0.0613076, 315.783, 
0.00167716, 0.0255853, 100.247, 
0.00072167, 0.186663, 315.651, 
0.00254214, 0.099541, 41.8758, 
0.00193927, 0.0848023, 59.3591, 
0.00137299, 0.052416, 70.1783, 
0.00267978, 0.0750999, 63.5052, 
0.00179309, 0.0570458, 54.8675, 
0.000253828, 0.122771, 322.258, 
0.000923938, 0.0104703, 196.93, 
0.00280115, 0.188788, 160.364, 
8.20137e-05, 0.0105233, 321.335, 
0.00179908, 0.0611774, 50.1977, 
0.00236924, 0.160939, 136.742, 
0.00178825, 0.0719192, 60.1976, 
0.000341052, 0.0996969, 315.851, 
0.00270668, 0.195844, 167.93, 
0.000305024, 0.0368998, 296.997, 
0.00252778, 0.178166, 153.497, 
0.00273296, 0.0823556, 59.9299, 
0.00278418, 0.176428, 125.535, 
0.00201747, 0.00983229, 189.037, 
0.000490976, 0.149237, 316.657, 
0.000746059, 0.149465, 305.883, 
0.00157723, 0.166807, 270.589, 
0.00254658, 0.176667, 158.273, 
0.00157761, 0.0340483, 81.9106, 
0.00111369, 0.134332, 278.508, 
0.00208888, 0.16164, 185.501, 
0.000967255, 0.0827918, 235.316, 
0.00214259, 0.139165, 130.866, 
0.002866, 0.158249, 90.7672, 
0.00050968, 0.0570236, 285.932, 
0.000949045, 0.178651, 306.603, 
0.000174248, 0.16615, 324.036, 
0.00172756, 0.135097, 196.108, 
0.00246663, 0.0597724, 66.1194, 
0.00159955, 0.0156683, 141.801, 
0.00104033, 0.193079, 307.55, 
0.000541388, 0.0712699, 288.391, 
0.00274072, 0.0717711, 65.1559, 
0.00226045, 0.130478, 105.105, 
0.000241314, 0.196707, 323.906, 
0.00257113, 0.111828, 51.8092, 
0.00120649, 0.101121, 218.399, 
0.00247862, 0.194487, 184.46, 
0.00263893, 0.0393977, 84.0411, 
0.00215452, 0.0352093, 82.6014, 
0.00284669, 0.186231, 140.932, 
0.000555532, 0.100673, 308.139, 
0.00138626, 0.118677, 210.617, 
0.00242296, 0.0500088, 71.6917, 
0.00126678, 0.158249, 290.653, 
0.00187719, 0.197197, 258.286, 
0.00203083, 0.00975955, 188.379, 
0.00140724, 0.0404269, 70.9372, 
0.00207865, 0.175588, 215.313, 
0.00258538, 0.0887205, 52.9842, 
0.00162448, 0.12642, 205.671, 
0.00145379, 0.111148, 192.825, 
0.00199857, 0.131496, 146.21, 
0.00185446, 0.164734, 224.856, 
0.00109006, 0.150333, 292.508, 
0.00219326, 0.112463, 69.7973, 
0.00181707, 0.145087, 213.347, 
0.000688827, 0.116353, 306.432, 
0.00259994, 0.173226, 163.972, 
0.00271616, 0.0900576, 49.365, 
0.00113471, 0.0869188, 212.807, 
0.00199963, 0.0922837, 47.852, 
0.00215308, 0.0514869, 64.7701, 
0.00269117, 0.112762, 54.2919, 
0.00235433, 0.0310288, 90.4322, 
0.00121672, 0.137703, 275.411, 
0.000287452, 0.0370788, 304.896, 
0.000334001, 0.101267, 316.66, 
0.000901284, 0.15838, 301.931, 
0.00221757, 0.103829, 62.1965, 
0.00246631, 0.190728, 173.005, 
0.00204522, 0.139133, 155.012, 
0.00216264, 0.00514144, 256.369, 
0.00206147, 0.16358, 200.202, 
0.00141656, 0.0581225, 80.8818, 
0.000305344, 0.0904469, 315.882, 
0.000314609, 0.105318, 317.58, 
0.00173066, 0.192042, 277.956, 
0.00118971, 0.169252, 291.622, 
0.00286968, 0.141283, 69.546, 
0.00244539, 0.0364549, 84.1039, 
0.00031668, 0.0443902, 301.492, 
0.00288793, 0.181821, 128.969, 
0.00280812, 0.103002, 47.8356, 
0.00106513, 0.0827611, 211.668, 
0.00295203, 0.146014, 64.305, 
7.76775e-05, 0.175809, 325.311, 
0.00184404, 0.139948, 185.978, 
0.00108583, 0.072875, 174.842, 
0.00148689, 0.169622, 271.536, 
0.00273691, 0.0541279, 75.6456, 
0.00240553, 0.151666, 129.363, 
0.000224307, 0.0731674, 318.834, 
0.00155008, 0.14435, 250.733, 
0.00288423, 0.0559274, 79.2439, 
0.00292831, 0.180053, 121.141, 
0.00230955, 0.147318, 124.762, 
0.00257427, 0.172988, 132.517, 
0.000346699, 0.155617, 321.772, 
0.00283324, 0.13764, 66.6927, 
0.000153788, 0.0747222, 321.293, 
8.31085e-05, 0.0931859, 324.872, 
0.00153641, 0.0995356, 156.94, 
0.00298753, 0.177169, 108.733, 
0.00213813, 0.0518174, 63.6345, 
0.00199448, 0.0848271, 46.1413, 
0.00286046, 0.117068, 46.6774, 
7.36641e-05, 0.0465193, 323.636, 
0.00279476, 0.193029, 143.558, 
0.00270892, 0.0576604, 74.5337, 
0.000319372, 0.0856279, 317.178, 
0.00252688, 0.0138703, 153.894, 
0.0016377, 0.155605, 237.896, 
0.00251875, 0.195447, 197.755, 
0.000794832, 0.0213203, 151.357, 
0.00126491, 0.191857, 297.267, 
0.002071, 0.0945318, 49.5882, 
0.00284816, 0.108379, 49.5282, 
0.00246744, 0.182884, 163.058, 
0.00252475, 0.0747488, 55.1647, 
0.0025068, 0.0157784, 144.635, 
0.000225891, 0.0195874, 296.521, 
0.00123041, 0.173367, 290.752, 
0.000872558, 0.0054239, 255.788, 
0.00161836, 0.018083, 128.294, 
0.000683494, 0.186349, 317.541, 
0.00182426, 0.0977994, 85.3826, 
0.00254702, 0.0063142, 239.472, 
0.00160257, 0.187945, 276.585, 
0.00179484, 0.124078, 158.199, 
0.00204586, 0.185609, 228.537, 
0.00155685, 0.158523, 267.551, 
0.000613484, 0.104851, 303.451, 
0.00137073, 0.0190615, 129.53, 
0.000268375, 0.149563, 321.65, 
0.00196768, 0.0129251, 160.379, 
0.000124134, 0.0246724, 318.464, 
0.00104062, 0.160656, 296.592, 
0.0010603, 0.164969, 295.297, 
0.00198006, 0.0879304, 54.4507, 
0.00089683, 0.164178, 305.074, 
0.000354872, 0.127539, 318.494, 
0.00240909, 0.13218, 83.4755, 
0.0021228, 0.0670559, 51.4815, 
0.000171169, 0.102, 323.064, 
0.00270731, 0.19484, 171.033, 
0.00222473, 0.12446, 88.0514, 
0.000420766, 0.0441208, 281.612, 
0.0027864, 0.088144, 60.8653, 
0.00106981, 0.178437, 302.388, 
0.00148616, 0.062674, 69.1512, 
0.000144774, 0.01231, 311.271, 
0.00204713, 0.0252259, 100.601, 
0.00115809, 0.032362, 94.9285, 
0.000999789, 0.118798, 280.819, 
0.000408047, 0.00558829, 265.383, 
0.00126475, 0.179179, 287.332, 
0.00112521, 0.16543, 300.581, 
0.000449092, 0.0811697, 307.355, 
0.00217966, 0.124819, 107.981, 
0.000214947, 0.134558, 322.122, 
0.0018869, 0.133112, 165.494, 
0.000624226, 0.0580271, 255.291, 
0.00289009, 0.0998186, 58.1146, 
0.000914101, 0.113238, 280.453, 
